,x,y,lidar_height,lidar_snow_depth,is2_height,beam,residual,snow_depth_residual,lon,lat
5933,466001.4322327728,7196012.380961618,160.2683369078836,0.02424261880140406,160.48346,1,0.21512256477265623,0.19087994597125219,-147.7179412841797,64.88662719726562
5942,465892.9855898134,7195119.061474352,150.23656144877611,0.060017138702270954,150.52785,1,0.29128584126294754,0.23126870256067658,-147.7200164794922,64.87860107421875
5944,465868.31411331246,7194920.364133641,149.65608766895113,0.021312718947404025,149.68007,1,0.023981300775432146,0.0026685818280281215,-147.72048950195312,64.87681579589844
5949,465807.70698589715,7194423.609470777,146.53524236853372,0.027945487528855346,146.81635,1,0.28110284631003424,0.2531573587811789,-147.72164916992188,64.87235260009764
5951,465784.4712873725,7194224.8964658715,144.91578974610732,0.014078460627845133,145.19096,1,0.2751739990098656,0.2610955383820205,-147.7220916748047,64.87056732177734
5952,465772.49089753913,7194125.54417176,144.56874094754497,0.07283427805939763,144.79752,1,0.22877492159565804,0.15594064353626041,-147.72232055664062,64.86967468261719
5955,465736.5454633129,7193827.487634272,144.7696746292413,0.005528176730832483,144.88254,1,0.11286321255556686,0.10733503582473437,-147.72300720214847,64.86699676513672
5958,465700.5936321806,7193529.431614121,144.6690199655651,0.002221205538497638,144.93777,1,0.2687546926380264,0.2665334870995288,-147.72369384765625,64.86431884765625
5959,465687.88507862005,7193430.087994946,144.78237697538023,0.014892918226226529,144.83568,1,0.05330112520570651,0.038408206979479984,-147.72393798828125,64.86342620849608
5962,465651.2111215302,7193132.891175824,144.78144663482638,0.013998302774912742,144.97057,1,0.18911916107205684,0.1751208582971441,-147.72463989257812,64.86075592041014
5963,465639.2228685206,7193033.539519609,144.72831717965158,0.004623430204827877,145.06674,1,0.33842476370779195,0.3338013335029641,-147.72486877441406,64.85986328125
